學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,於學年底處於休學狀態之人數-總計,於學年底處於休學狀態之人數-因傷病,於學年底處於休學狀態之人數-因經濟困難,於學年底處於休學狀態之人數-因學業成績不佳,於學年底處於休學狀態之人數-因志趣不合,於學年底處於休學狀態之人數-因工作需求,於學年底處於休學狀態之人數-因懷孕,於學年底處於休學狀態之人數-因育嬰,於學年底處於休學狀態之人數-因兵役,於學年底處於休學狀態之人數-因出國,於學年底處於休學狀態之人數-因論文撰寫,於學年底處於休學狀態之人數-因適應不良,於學年底處於休學狀態之人數-因家人傷病,於學年底處於休學狀態之人數-因考試訓練,於學年底處於休學狀態之人數-因逾期未註冊、繳費、選課,於學年底處於休學狀態之人數-其他
110,公立,技專校院,0051,國立臺北商業大學,學士班(進修),女,1175,89,7,5,3,8,46,1,7,0,3,0,0,8,1,0,0
110,公立,技專校院,0051,國立臺北商業大學,碩士班(日間),女,172,8,2,1,0,0,3,0,0,0,0,1,1,0,0,0,0
110,公立,技專校院,0051,國立臺北商業大學,碩士在職專班,女,40,10,0,0,0,1,4,0,0,0,1,4,0,0,0,0,0
110,公立,技專校院,0051,國立臺北商業大學,博士班,女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,公立,一般大學,0052,國立屏東大學,學士班(日間),男,2786,69,2,3,8,28,11,0,0,2,2,0,7,1,2,2,1
110,公立,一般大學,0052,國立屏東大學,學士班(進修),男,388,16,0,1,1,3,8,0,0,0,0,0,1,0,2,0,0
110,公立,一般大學,0052,國立屏東大學,碩士班(日間),男,340,73,0,3,1,3,32,0,1,1,1,25,3,1,2,0,0
110,公立,一般大學,0052,國立屏東大學,碩士在職專班,男,227,34,1,1,0,0,13,0,4,0,0,9,1,2,0,0,3
110,公立,一般大學,0052,國立屏東大學,博士班,男,24,5,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0
110,公立,一般大學,0052,國立屏東大學,學士班(日間),女,3844,60,2,4,8,17,7,0,0,0,5,0,10,3,2,2,0
110,公立,一般大學,0052,國立屏東大學,學士班(進修),女,435,16,1,3,0,4,6,1,0,0,0,0,0,0,1,0,0
110,公立,一般大學,0052,國立屏東大學,碩士班(日間),女,570,125,3,0,0,3,53,1,22,0,0,26,1,6,4,0,6
110,公立,一般大學,0052,國立屏東大學,碩士在職專班,女,500,99,1,1,0,3,48,2,8,0,0,23,0,7,1,0,5
110,公立,一般大學,0052,國立屏東大學,博士班,女,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,公立,技專校院,0053,國立高雄科技大學,五專,男,650,19,1,0,8,4,3,0,0,1,0,0,0,0,0,1,1
110,公立,技專校院,0053,國立高雄科技大學,學士班(日間),男,11059,379,22,19,85,128,82,0,0,18,3,0,0,7,0,4,11
110,公立,技專校院,0053,國立高雄科技大學,學士班(進修),男,2709,209,5,6,9,41,105,0,2,19,3,0,0,6,0,8,5
110,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),男,1722,194,4,19,35,22,70,0,1,11,1,0,0,19,0,0,12
110,公立,技專校院,0053,國立高雄科技大學,碩士在職專班,男,1290,251,13,7,29,2,154,0,16,1,3,0,0,8,0,0,18
110,公立,技專校院,0053,國立高雄科技大學,博士班,男,465,84,6,3,12,1,41,0,3,0,0,0,0,7,0,0,11
110,公立,技專校院,0053,國立高雄科技大學,五專,女,148,4,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0
110,公立,技專校院,0053,國立高雄科技大學,學士班(日間),女,6833,153,9,10,14,63,23,4,0,1,4,0,0,4,0,4,17
110,公立,技專校院,0053,國立高雄科技大學,學士班(進修),女,1342,73,6,4,1,12,40,3,1,0,0,0,0,2,0,2,2
110,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),女,808,112,5,9,18,15,37,4,2,0,1,0,0,8,0,0,13
110,公立,技專校院,0053,國立高雄科技大學,碩士在職專班,女,720,117,6,0,11,2,65,2,20,0,0,0,0,1,0,0,10
110,公立,技專校院,0053,國立高雄科技大學,博士班,女,156,25,3,1,1,0,12,1,3,0,0,0,0,0,0,0,4
110,公立,技專校院,0144,國立臺灣戲曲學院,學士班(日間),男,186,11,1,0,0,4,5,0,0,0,0,0,0,1,0,0,0
110,公立,技專校院,0144,國立臺灣戲曲學院,學士班(進修),男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,公立,技專校院,0144,國立臺灣戲曲學院,學士班(日間),女,353,21,2,1,1,10,0,1,1,1,2,0,0,2,0,0,0
110,公立,技專校院,0144,國立臺灣戲曲學院,學士班(進修),女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,公立,技專校院,0221,國立臺南護理專科學校,二專(日間),男,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,公立,技專校院,0221,國立臺南護理專科學校,二專(進修),男,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,公立,技專校院,0221,國立臺南護理專科學校,五專,男,163,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,技專校院,0221,國立臺南護理專科學校,二專(日間),女,92,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
110,公立,技專校院,0221,國立臺南護理專科學校,二專(進修),女,17,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
110,公立,技專校院,0221,國立臺南護理專科學校,五專,女,1641,17,7,0,0,9,0,0,0,0,0,0,0,0,0,1,0
110,公立,技專校院,0222,國立臺東專科學校,二專(日間),男,407,39,2,2,3,15,5,0,0,2,1,0,6,1,0,2,0
110,公立,技專校院,0222,國立臺東專科學校,二專(進修),男,65,10,0,0,0,0,5,0,0,4,0,0,0,0,0,1,0
110,公立,技專校院,0222,國立臺東專科學校,五專,男,127,18,1,3,5,1,1,0,0,3,0,0,2,0,0,2,0
110,公立,技專校院,0222,國立臺東專科學校,二專(日間),女,166,16,1,4,1,5,1,0,0,0,0,0,2,1,0,1,0
110,公立,技專校院,0222,國立臺東專科學校,二專(進修),女,51,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110,公立,技專校院,0222,國立臺東專科學校,五專,女,139,27,0,4,4,8,3,0,1,1,0,0,5,0,1,0,0
110,私立,一般大學,1001,東海大學,學士班(日間),男,5830,279,31,8,15,65,20,0,0,2,19,0,5,12,3,15,84
110,私立,一般大學,1001,東海大學,學士班(進修),男,209,34,2,1,3,0,11,0,0,1,0,0,0,3,1,5,7
110,私立,一般大學,1001,東海大學,碩士班(日間),男,631,178,6,4,2,4,53,0,5,3,0,51,0,9,1,8,32
110,私立,一般大學,1001,東海大學,碩士在職專班,男,380,117,6,2,0,0,55,0,2,0,3,27,0,10,0,4,8
110,私立,一般大學,1001,東海大學,博士班,男,152,52,4,0,0,0,15,0,3,0,0,25,0,2,1,0,2
110,私立,一般大學,1001,東海大學,學士班(日間),女,7317,246,29,6,12,60,9,3,1,0,41,0,1,9,3,6,66
110,私立,一般大學,1001,東海大學,學士班(進修),女,195,23,3,0,0,1,6,0,4,0,0,0,0,3,0,3,3
110,私立,一般大學,1001,東海大學,碩士班(日間),女,669,202,5,14,0,2,56,1,7,0,5,52,2,8,0,3,47
110,私立,一般大學,1001,東海大學,碩士在職專班,女,383,116,12,0,0,1,42,1,5,0,2,28,1,7,0,1,16
110,私立,一般大學,1001,東海大學,博士班,女,101,34,3,1,0,0,8,0,1,0,1,13,0,3,0,1,3
110,私立,一般大學,1002,輔仁大學,學士班(日間),男,7282,252,28,5,10,98,63,0,0,2,30,0,7,2,0,2,5
110,私立,一般大學,1002,輔仁大學,學士班(進修),男,1567,114,14,3,1,18,66,0,0,2,5,0,3,0,0,2,0
110,私立,一般大學,1002,輔仁大學,碩士班(日間),男,799,160,3,4,0,33,47,0,3,6,1,55,0,1,0,0,7
110,私立,一般大學,1002,輔仁大學,碩士在職專班,男,553,118,4,1,0,13,60,0,13,0,1,25,0,0,1,0,0
110,私立,一般大學,1002,輔仁大學,博士班,男,228,70,2,0,0,2,17,0,5,0,0,41,0,0,0,0,3
110,私立,一般大學,1002,輔仁大學,學士班(日間),女,10469,290,47,6,5,143,34,0,1,0,39,0,3,2,0,7,3
110,私立,一般大學,1002,輔仁大學,學士班(進修),女,2554,139,24,4,0,25,66,0,7,0,6,0,2,0,0,5,0
110,私立,一般大學,1002,輔仁大學,碩士班(日間),女,1170,230,17,3,0,59,75,4,12,0,2,47,1,0,2,1,7
110,私立,一般大學,1002,輔仁大學,碩士在職專班,女,939,186,19,1,0,15,80,9,33,0,1,27,0,0,1,0,0
110,私立,一般大學,1002,輔仁大學,博士班,女,199,75,8,1,0,6,21,0,8,0,0,24,0,0,1,0,6
110,私立,一般大學,1003,東吳大學,學士班(日間),男,4621,195,20,6,12,31,18,0,1,10,23,0,16,2,2,0,54
110,私立,一般大學,1003,東吳大學,學士班(進修),男,358,42,5,2,2,3,11,0,1,0,2,0,0,0,1,1,14
110,私立,一般大學,1003,東吳大學,碩士班(日間),男,587,118,4,3,0,0,32,0,3,7,4,42,0,2,3,0,18
110,私立,一般大學,1003,東吳大學,碩士在職專班,男,567,98,2,0,0,1,37,0,7,1,3,22,1,3,1,0,20
110,私立,一般大學,1003,東吳大學,博士班,男,70,13,0,1,0,0,1,0,0,0,0,8,0,0,0,0,3
110,私立,一般大學,1003,東吳大學,學士班(日間),女,7230,212,38,8,5,44,8,0,1,0,36,0,16,2,5,0,49
110,私立,一般大學,1003,東吳大學,學士班(進修),女,596,68,9,2,3,5,19,1,2,0,2,0,0,1,2,0,22
110,私立,一般大學,1003,東吳大學,碩士班(日間),女,730,146,4,2,0,1,42,3,4,0,3,45,2,2,2,0,36
110,私立,一般大學,1003,東吳大學,碩士在職專班,女,642,125,4,0,0,1,48,4,22,0,2,21,1,1,2,0,19
110,私立,一般大學,1003,東吳大學,博士班,女,57,11,0,0,0,0,0,2,0,0,0,6,0,0,0,0,3
110,私立,一般大學,1004,中原大學,學士班(日間),男,7180,273,11,17,61,55,52,0,1,16,22,0,17,7,10,4,0
110,私立,一般大學,1004,中原大學,碩士班(日間),男,937,108,4,8,2,7,30,0,6,6,2,26,8,4,5,0,0
110,私立,一般大學,1004,中原大學,碩士在職專班,男,528,121,4,8,0,0,68,0,24,4,2,9,0,2,0,0,0
110,私立,一般大學,1004,中原大學,博士班,男,244,42,2,1,0,0,23,0,3,1,3,8,0,1,0,0,0
110,私立,一般大學,1004,中原大學,學士班(日間),女,6478,178,12,13,17,41,35,1,7,0,22,0,23,3,4,0,0
110,私立,一般大學,1004,中原大學,碩士班(日間),女,675,107,6,7,1,4,32,1,10,0,2,35,5,2,2,0,0
110,私立,一般大學,1004,中原大學,碩士在職專班,女,378,57,5,3,0,0,27,2,13,0,0,3,1,3,0,0,0
110,私立,一般大學,1004,中原大學,博士班,女,109,29,1,0,0,0,12,0,6,0,1,7,0,2,0,0,0
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),男,10875,574,35,11,22,94,12,0,0,3,30,0,16,0,15,266,70
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(進修),男,661,111,1,2,3,5,10,0,0,1,2,0,1,2,1,75,8
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),男,843,139,7,4,2,3,11,0,1,1,3,14,0,0,2,73,18
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士在職專班,男,376,90,1,0,0,0,19,0,6,0,3,6,0,0,1,51,3
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,博士班,男,257,75,4,0,0,1,22,0,2,1,2,9,0,2,0,29,3
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),女,9888,356,52,7,5,47,8,1,0,0,25,0,7,2,15,174,13
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(進修),女,485,59,5,1,1,6,5,0,1,0,2,0,0,1,0,34,3
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),女,685,132,8,2,0,5,8,1,4,0,2,23,3,0,2,59,15
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士在職專班,女,347,77,6,1,0,0,11,3,5,0,2,8,0,1,0,36,4
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,博士班,女,117,50,6,0,0,0,12,3,2,0,2,3,0,2,0,18,2
110,私立,一般大學,1006,中國文化大學,學士班(日間),男,10196,719,32,40,56,100,68,0,1,7,31,0,12,6,8,251,107
110,私立,一般大學,1006,中國文化大學,學士班(進修),男,667,275,3,3,1,15,62,0,0,22,5,0,2,8,3,150,1
110,私立,一般大學,1006,中國文化大學,碩士班(日間),男,838,208,3,12,1,8,60,0,3,3,1,65,2,4,13,5,28
110,私立,一般大學,1006,中國文化大學,碩士在職專班,男,232,83,4,2,1,0,40,0,2,2,3,10,0,5,0,14,0
110,私立,一般大學,1006,中國文化大學,博士班,男,315,61,3,2,0,0,24,0,0,0,0,22,0,2,1,2,5
110,私立,一般大學,1006,中國文化大學,學士班(日間),女,10007,514,49,31,23,100,40,1,2,0,29,0,14,3,7,135,80
110,私立,一般大學,1006,中國文化大學,學士班(進修),女,930,262,11,5,3,28,54,4,0,0,7,0,4,7,4,134,1
110,私立,一般大學,1006,中國文化大學,碩士班(日間),女,744,148,7,8,2,1,46,0,4,0,4,39,1,0,6,3,27
110,私立,一般大學,1006,中國文化大學,碩士在職專班,女,384,118,7,3,0,1,53,0,5,0,4,15,0,6,2,21,1
110,私立,一般大學,1006,中國文化大學,博士班,女,190,57,4,0,0,1,9,1,4,0,0,25,1,1,0,2,9
110,私立,一般大學,1007,逢甲大學,學士班(日間),男,10121,356,38,7,27,90,43,0,1,10,29,0,2,34,1,9,65
110,私立,一般大學,1007,逢甲大學,學士班(進修),男,526,44,3,0,2,7,14,0,0,1,1,0,0,5,1,3,7
110,私立,一般大學,1007,逢甲大學,碩士班(日間),男,1078,99,6,3,0,1,28,0,4,4,3,10,0,19,0,0,21
110,私立,一般大學,1007,逢甲大學,碩士在職專班,男,669,92,4,0,1,0,58,0,9,0,0,12,0,4,1,0,3
110,私立,一般大學,1007,逢甲大學,博士班,男,300,40,6,0,0,0,12,0,6,1,1,8,0,5,0,0,1
110,私立,一般大學,1007,逢甲大學,學士班(日間),女,7200,138,19,2,8,35,7,1,3,0,18,0,0,20,0,2,23
110,私立,一般大學,1007,逢甲大學,學士班(進修),女,360,42,4,2,0,6,12,4,4,0,0,0,0,6,0,1,3
110,私立,一般大學,1007,逢甲大學,碩士班(日間),女,569,57,4,1,2,3,11,1,4,0,0,13,0,10,2,0,6
110,私立,一般大學,1007,逢甲大學,碩士在職專班,女,453,60,5,2,0,1,25,2,5,0,2,6,0,9,0,0,3
110,私立,一般大學,1007,逢甲大學,博士班,女,117,12,2,0,1,0,4,0,0,0,0,3,0,2,0,0,0
110,私立,一般大學,1008,靜宜大學,學士班(日間),男,4339,209,18,14,46,56,30,0,0,2,8,0,12,4,13,6,0
110,私立,一般大學,1008,靜宜大學,碩士班(日間),男,250,29,2,0,2,1,10,0,0,0,0,11,0,3,0,0,0
110,私立,一般大學,1008,靜宜大學,碩士在職專班,男,157,26,1,0,3,0,16,0,0,0,0,6,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,博士班,男,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,學士班(日間),女,6799,222,24,17,43,47,40,4,1,0,14,0,14,4,6,6,2
110,私立,一般大學,1008,靜宜大學,碩士班(日間),女,402,55,5,1,1,0,29,2,1,0,0,9,1,3,3,0,0
110,私立,一般大學,1008,靜宜大學,碩士在職專班,女,176,35,2,1,0,0,12,2,6,0,1,10,0,1,0,0,0
110,私立,一般大學,1008,靜宜大學,博士班,女,28,8,0,0,0,0,1,0,2,0,0,5,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,學士班(日間),男,2553,70,1,3,0,32,2,0,0,2,4,0,0,2,0,1,23
110,私立,一般大學,1009,長庚大學,碩士班(日間),男,510,59,1,3,0,10,10,0,0,0,1,8,0,7,0,0,19
110,私立,一般大學,1009,長庚大學,碩士在職專班,男,94,39,0,1,0,0,29,0,2,0,1,0,0,3,0,0,3
110,私立,一般大學,1009,長庚大學,博士班,男,292,47,1,2,0,1,16,0,0,0,4,8,0,6,0,0,9
110,私立,一般大學,1009,長庚大學,學士班(日間),女,2683,90,4,1,0,47,3,1,2,0,5,0,0,2,0,0,25
110,私立,一般大學,1009,長庚大學,碩士班(日間),女,552,92,2,6,0,6,19,3,4,0,2,12,0,17,0,0,21
110,私立,一般大學,1009,長庚大學,碩士在職專班,女,95,16,1,1,0,1,8,1,0,0,0,0,0,4,0,0,0
110,私立,一般大學,1009,長庚大學,博士班,女,151,20,1,0,0,1,8,0,0,0,0,5,0,2,0,0,3
110,私立,一般大學,1010,元智大學,學士班(日間),男,4012,130,5,1,18,36,10,0,0,0,3,0,0,2,0,0,55
110,私立,一般大學,1010,元智大學,碩士班(日間),男,476,49,4,1,0,2,10,0,0,0,0,12,0,1,0,0,19
110,私立,一般大學,1010,元智大學,碩士在職專班,男,390,69,1,1,0,1,51,0,0,0,0,11,0,1,0,0,3
110,私立,一般大學,1010,元智大學,博士班,男,196,33,0,0,0,1,13,0,2,0,0,9,0,4,0,0,4
110,私立,一般大學,1010,元智大學,學士班(日間),女,3153,83,9,1,6,18,8,0,0,0,6,0,0,0,0,0,35
110,私立,一般大學,1010,元智大學,碩士班(日間),女,294,25,1,0,0,1,5,0,0,0,0,6,0,0,0,0,12
110,私立,一般大學,1010,元智大學,碩士在職專班,女,213,29,0,0,0,0,19,1,0,0,1,4,0,1,0,0,3
110,私立,一般大學,1010,元智大學,博士班,女,65,9,0,0,0,0,4,0,0,0,0,2,0,1,0,0,2
110,私立,一般大學,1011,中華大學學校財團法人中華大學,學士班(日間),男,2725,134,12,12,19,33,21,0,0,13,5,0,9,4,1,5,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,學士班(進修),男,288,27,2,0,2,3,13,0,0,3,0,0,1,0,1,2,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,碩士班(日間),男,183,47,0,3,0,5,22,0,1,4,0,7,1,1,0,3,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,碩士在職專班,男,89,30,2,0,0,0,22,0,0,0,0,6,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,博士班,男,55,10,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,學士班(日間),女,1388,62,8,4,8,23,7,0,0,0,2,0,7,0,2,1,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,學士班(進修),女,128,12,1,1,0,6,3,0,0,0,0,0,0,1,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,碩士班(日間),女,102,27,1,1,0,2,16,0,1,0,1,5,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,碩士在職專班,女,66,20,1,0,0,0,13,0,1,0,1,3,0,1,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,博士班,女,21,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,學士班(日間),男,3018,243,27,22,14,40,88,0,1,22,4,0,7,4,6,3,5
110,私立,一般大學,1012,大葉大學,學士班(進修),男,215,32,0,2,1,5,15,0,0,4,1,0,2,2,0,0,0
110,私立,一般大學,1012,大葉大學,碩士班(日間),男,236,76,2,0,0,1,47,0,1,3,3,13,0,3,2,0,1
110,私立,一般大學,1012,大葉大學,碩士在職專班,男,82,37,1,1,0,0,27,0,2,0,0,5,0,1,0,0,0
110,私立,一般大學,1012,大葉大學,博士班,男,83,53,2,2,0,1,27,0,4,1,0,14,0,0,0,1,1
110,私立,一般大學,1012,大葉大學,學士班(日間),女,2620,131,39,24,2,27,16,2,1,0,2,0,6,5,3,1,3
110,私立,一般大學,1012,大葉大學,學士班(進修),女,199,20,2,1,0,2,13,0,1,0,0,0,0,1,0,0,0
110,私立,一般大學,1012,大葉大學,碩士班(日間),女,156,58,7,7,0,0,29,1,3,0,1,7,0,1,2,0,0
110,私立,一般大學,1012,大葉大學,碩士在職專班,女,134,49,0,0,0,0,34,0,1,0,0,11,0,3,0,0,0
110,私立,一般大學,1012,大葉大學,博士班,女,32,19,3,0,0,0,11,0,0,0,0,3,0,0,0,0,2
110,私立,一般大學,1013,華梵大學,學士班(日間),男,347,30,3,0,3,5,10,0,0,2,2,0,0,4,0,0,1
110,私立,一般大學,1013,華梵大學,碩士班(日間),男,74,17,1,0,2,1,4,0,0,1,0,6,1,1,0,0,0
110,私立,一般大學,1013,華梵大學,碩士在職專班,男,79,16,2,1,0,1,9,0,0,0,1,2,0,0,0,0,0
110,私立,一般大學,1013,華梵大學,博士班,男,31,8,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0
110,私立,一般大學,1013,華梵大學,學士班(日間),女,321,33,10,0,0,3,8,0,0,0,0,0,1,9,0,0,2
110,私立,一般大學,1013,華梵大學,碩士班(日間),女,93,27,3,0,0,0,4,0,1,0,0,16,1,1,0,0,1
110,私立,一般大學,1013,華梵大學,碩士在職專班,女,111,27,5,0,1,0,8,0,0,0,1,6,0,5,0,0,1
110,私立,一般大學,1013,華梵大學,博士班,女,34,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
110,私立,一般大學,1014,義守大學,學士班(日間),男,6091,157,13,6,8,64,39,0,0,2,9,0,2,5,4,2,3
110,私立,一般大學,1014,義守大學,學士班(進修),男,665,39,0,1,0,3,22,0,0,4,0,0,0,1,2,3,3
110,私立,一般大學,1014,義守大學,碩士班(日間),男,200,6,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0
110,私立,一般大學,1014,義守大學,碩士在職專班,男,221,24,1,0,0,0,14,0,2,0,0,1,0,5,0,0,1
110,私立,一般大學,1014,義守大學,博士班,男,107,17,0,0,0,0,12,0,0,0,0,5,0,0,0,0,0
110,私立,一般大學,1014,義守大學,學士班(日間),女,5970,105,7,16,5,44,14,2,1,0,6,0,0,2,0,3,5
110,私立,一般大學,1014,義守大學,學士班(進修),女,376,22,2,2,0,1,11,1,0,0,0,0,2,0,2,0,1
110,私立,一般大學,1014,義守大學,碩士班(日間),女,160,10,0,0,1,1,5,0,0,0,0,1,0,1,0,0,1
110,私立,一般大學,1014,義守大學,碩士在職專班,女,121,9,0,0,0,0,3,1,3,0,0,0,0,1,0,0,1
110,私立,一般大學,1014,義守大學,博士班,女,48,9,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0
110,私立,一般大學,1015,世新大學,學士班(日間),男,3421,159,20,8,11,58,24,0,0,5,13,0,7,1,4,3,5
110,私立,一般大學,1015,世新大學,學士班(進修),男,218,17,0,0,0,2,6,0,0,0,1,0,0,1,0,0,7
110,私立,一般大學,1015,世新大學,碩士班(日間),男,273,78,1,3,0,2,24,0,0,6,0,32,0,2,5,0,3
110,私立,一般大學,1015,世新大學,碩士在職專班,男,337,104,3,1,0,0,49,0,6,0,1,33,0,1,0,0,10
110,私立,一般大學,1015,世新大學,博士班,男,45,15,0,0,0,0,7,0,1,0,0,7,0,0,0,0,0
110,私立,一般大學,1015,世新大學,學士班(日間),女,6096,160,33,11,6,59,14,2,0,0,18,0,6,3,2,0,6
110,私立,一般大學,1015,世新大學,學士班(進修),女,374,13,1,0,0,2,4,0,0,0,0,0,0,0,0,0,6
110,私立,一般大學,1015,世新大學,碩士班(日間),女,309,80,6,7,0,0,20,1,3,0,2,33,0,0,1,0,7
110,私立,一般大學,1015,世新大學,碩士在職專班,女,319,83,4,0,0,0,45,1,11,0,1,13,0,1,0,0,7
110,私立,一般大學,1015,世新大學,博士班,女,42,21,1,1,0,0,13,0,0,0,0,5,0,1,0,0,0
110,私立,一般大學,1016,銘傳大學,學士班(日間),男,6893,362,27,9,71,18,77,0,1,11,17,0,9,2,1,2,117
110,私立,一般大學,1016,銘傳大學,碩士班(日間),男,329,54,6,0,0,0,16,0,0,4,2,15,0,0,0,0,11
110,私立,一般大學,1016,銘傳大學,碩士在職專班,男,343,61,2,0,0,0,34,0,1,1,0,16,0,1,0,0,6
110,私立,一般大學,1016,銘傳大學,博士班,男,33,10,1,0,0,0,6,0,0,0,0,2,0,1,0,0,0
110,私立,一般大學,1016,銘傳大學,學士班(日間),女,10462,350,48,9,27,34,51,2,0,0,28,0,13,4,1,7,126
110,私立,一般大學,1016,銘傳大學,碩士班(日間),女,436,88,6,0,1,1,37,1,5,0,2,22,0,1,1,0,11
110,私立,一般大學,1016,銘傳大學,碩士在職專班,女,438,47,4,0,0,0,18,1,5,0,0,9,0,2,0,0,8
110,私立,一般大學,1016,銘傳大學,博士班,女,36,11,1,0,0,0,4,1,0,0,1,3,0,0,0,0,1
110,私立,一般大學,1017,實踐大學,學士班(日間),男,3452,148,18,4,19,31,27,0,0,8,10,0,5,3,5,4,14
110,私立,一般大學,1017,實踐大學,學士班(進修),男,567,43,3,5,1,7,17,0,0,1,1,0,0,1,1,1,5
110,私立,一般大學,1017,實踐大學,碩士班(日間),男,170,45,2,1,2,0,5,0,1,1,1,25,0,2,1,0,4
110,私立,一般大學,1017,實踐大學,碩士在職專班,男,42,11,0,0,0,0,5,0,0,1,0,5,0,0,0,0,0
110,私立,一般大學,1017,實踐大學,博士班,男,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110,私立,一般大學,1017,實踐大學,學士班(日間),女,7130,254,45,13,20,64,30,1,2,0,27,0,11,6,11,8,16
110,私立,一般大學,1017,實踐大學,學士班(進修),女,1213,78,19,5,2,4,22,2,5,0,3,0,0,8,3,3,2
110,私立,一般大學,1017,實踐大學,碩士班(日間),女,213,43,2,2,1,0,9,0,2,0,2,22,0,1,0,0,2
110,私立,一般大學,1017,實踐大學,碩士在職專班,女,75,17,0,0,1,0,5,1,2,0,0,8,0,0,0,0,0
110,私立,一般大學,1017,實踐大學,博士班,女,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110,私立,技專校院,1018,朝陽科技大學,學士班(日間),男,4989,191,16,15,22,54,33,0,2,23,4,0,4,6,2,0,10
110,私立,技專校院,1018,朝陽科技大學,學士班(進修),男,1051,91,6,11,0,9,38,0,0,14,1,0,1,4,1,4,2
110,私立,技專校院,1018,朝陽科技大學,碩士班(日間),男,321,49,3,3,2,3,18,0,0,4,0,11,0,1,0,0,4
