學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別,國家(地區)區域別,境外學位生總人數(A)(A=B+C+D+E)小計,境外學位生總人數(A)(A=B+C+D+E)男,境外學位生總人數(A)(A=B+C+D+E)女,外國學生(B)小計,外國學生(B)男,外國學生(B)女,僑生(C)小計,僑生(C)男,僑生(C)女,港澳生(D)小計,港澳生(D)男,港澳生(D)女,大陸地區來臺學位生(E)小計,大陸地區來臺學位生(E)男,大陸地區來臺學位生(E)女
113,公立,一般大學,0001,國立政治大學,碩士班(日間),德意志聯邦共和國,歐洲,8,6,2,8,6,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),緬甸,東協,4,1,3,1,0,1,3,1,2,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),墨西哥合眾國,中南美洲,8,3,5,8,3,5,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),澳門,港澳,22,11,11,0,0,0,0,0,0,22,11,11,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),大陸地區,大陸地區,61,17,44,0,0,0,0,0,0,0,0,0,61,17,44
113,公立,一般大學,0001,國立政治大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,16,5,11,16,5,11,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),巴西聯邦共和國,中南美洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),巴拿馬共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),日本,其他亞洲地區,14,7,7,14,7,7,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),以色列,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),加拿大,北美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),匈牙利共和國,歐洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),印度,南亞,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),印度尼西亞共和國,東協,22,10,12,17,10,7,5,0,5,0,0,0,0,0,0
