學年度,設立別,學校類別,學校統計處代碼,學校名稱,合作學校國家(地區)別,合作學校國家(地區)區域別,與國外及兩岸學校建立姊妹校數(109.02新增),建立跨國學位合作 (雙聯學制)學校數,與國外及兩岸學校進行學術合作交流計畫之件數(109.02新增)
113,私立,一般大學,1012,大葉大學,越南社會主義共和國,東協,20,0,0
113,私立,一般大學,1012,大葉大學,印度尼西亞共和國,東協,43,0,0
113,私立,一般大學,1012,大葉大學,印度,南亞,1,0,0
113,私立,一般大學,1012,大葉大學,大陸地區,大陸地區,9,0,0
113,私立,一般大學,1012,大葉大學,日本,其他亞洲地區,11,3,0
113,私立,一般大學,1012,大葉大學,澳大利亞,其他亞洲地區,1,1,0
113,私立,一般大學,1012,大葉大學,約旦哈什米王國,其他亞洲地區,1,0,0
113,私立,一般大學,1012,大葉大學,大韓民國(南韓),其他亞洲地區,1,0,0
113,私立,一般大學,1012,大葉大學,土耳其共和國,其他亞洲地區,4,0,0
113,私立,一般大學,1012,大葉大學,蒙古國,其他亞洲地區,1,0,0
113,私立,一般大學,1012,大葉大學,俄羅斯聯邦,其他亞洲地區,5,0,0
113,私立,一般大學,1012,大葉大學,法國,歐洲,4,1,0
113,私立,一般大學,1012,大葉大學,義大利共和國,歐洲,4,0,0
113,私立,一般大學,1012,大葉大學,羅馬尼亞,歐洲,3,0,0
113,私立,一般大學,1012,大葉大學,波蘭共和國,歐洲,1,0,0
113,私立,一般大學,1012,大葉大學,西班牙王國,歐洲,2,0,0
113,私立,一般大學,1012,大葉大學,英國,歐洲,1,1,0
113,私立,一般大學,1012,大葉大學,德意志聯邦共和國,歐洲,2,0,0
113,私立,一般大學,1012,大葉大學,美國,北美洲,5,4,0
113,私立,一般大學,1012,大葉大學,貝里斯,中南美洲,1,0,0
113,私立,一般大學,1012,大葉大學,玻利維亞共和國,中南美洲,2,0,0
113,私立,一般大學,1013,華梵學校財團法人華梵大學,越南社會主義共和國,東協,6,0,0
113,私立,一般大學,1013,華梵學校財團法人華梵大學,印度尼西亞共和國,東協,1,0,0
113,私立,一般大學,1013,華梵學校財團法人華梵大學,菲律賓共和國,東協,1,0,0
113,私立,一般大學,1013,華梵學校財團法人華梵大學,泰國,東協,1,0,0
113,私立,一般大學,1013,華梵學校財團法人華梵大學,尼泊爾聯邦民主共和國,南亞,1,0,0
113,私立,一般大學,1013,華梵學校財團法人華梵大學,印度,南亞,6,0,0
113,私立,一般大學,1013,華梵學校財團法人華梵大學,大陸地區,大陸地區,28,0,0
113,私立,一般大學,1013,華梵學校財團法人華梵大學,澳大利亞,其他亞洲地區,2,0,0
113,私立,一般大學,1013,華梵學校財團法人華梵大學,大韓民國(南韓),其他亞洲地區,5,0,0
113,私立,一般大學,1013,華梵學校財團法人華梵大學,日本,其他亞洲地區,6,0,0
113,私立,一般大學,1013,華梵學校財團法人華梵大學,西班牙王國,歐洲,1,1,0
113,私立,一般大學,1013,華梵學校財團法人華梵大學,英國,歐洲,1,1,0
113,私立,一般大學,1013,華梵學校財團法人華梵大學,法國,歐洲,1,0,0
113,私立,一般大學,1013,華梵學校財團法人華梵大學,加拿大,北美洲,1,0,0
113,私立,一般大學,1013,華梵學校財團法人華梵大學,美國,北美洲,10,0,0
113,私立,一般大學,1014,義守大學,馬來西亞,東協,2,0,0
113,私立,一般大學,1014,義守大學,菲律賓共和國,東協,7,0,0
113,私立,一般大學,1014,義守大學,泰國,東協,14,1,0
113,私立,一般大學,1014,義守大學,越南社會主義共和國,東協,6,0,0
113,私立,一般大學,1014,義守大學,柬埔寨王國,東協,1,0,0
113,私立,一般大學,1014,義守大學,印度尼西亞共和國,東協,12,0,0
113,私立,一般大學,1014,義守大學,斯里蘭卡民主社會主義共和國,南亞,1,0,0
113,私立,一般大學,1014,義守大學,印度,南亞,21,0,0
113,私立,一般大學,1014,義守大學,香港,港澳,1,1,0
113,私立,一般大學,1014,義守大學,澳門,港澳,3,0,0
113,私立,一般大學,1014,義守大學,大陸地區,大陸地區,175,0,0
113,私立,一般大學,1014,義守大學,澳大利亞,其他亞洲地區,1,0,0
113,私立,一般大學,1014,義守大學,日本,其他亞洲地區,25,1,0
113,私立,一般大學,1014,義守大學,大韓民國(南韓),其他亞洲地區,9,0,0
113,私立,一般大學,1014,義守大學,沙烏地阿拉伯王國,其他亞洲地區,1,0,0
113,私立,一般大學,1014,義守大學,俄羅斯聯邦,其他亞洲地區,1,0,0
113,私立,一般大學,1014,義守大學,吉爾吉斯,其他亞洲地區,1,0,0
113,私立,一般大學,1014,義守大學,保加利亞共和國,歐洲,1,0,0
113,私立,一般大學,1014,義守大學,芬蘭共和國,歐洲,1,0,0
113,私立,一般大學,1014,義守大學,法國,歐洲,7,0,0
113,私立,一般大學,1014,義守大學,荷蘭王國,歐洲,2,0,0
113,私立,一般大學,1014,義守大學,立陶宛共和國,歐洲,1,0,0
113,私立,一般大學,1014,義守大學,塞爾維亞共和國,歐洲,1,0,0
113,私立,一般大學,1014,義守大學,奧地利共和國,歐洲,1,0,0
113,私立,一般大學,1014,義守大學,捷克共和國,歐洲,1,0,0
113,私立,一般大學,1014,義守大學,西班牙王國,歐洲,1,0,0
113,私立,一般大學,1014,義守大學,瑞典王國,歐洲,1,0,0
113,私立,一般大學,1014,義守大學,瑞士聯邦,歐洲,1,0,0
113,私立,一般大學,1014,義守大學,英國,歐洲,3,1,0
113,私立,一般大學,1014,義守大學,愛沙尼亞共和國,歐洲,1,0,0
113,私立,一般大學,1014,義守大學,南非共和國,非洲,1,0,0
113,私立,一般大學,1014,義守大學,加拿大,北美洲,2,0,0
113,私立,一般大學,1014,義守大學,美國,北美洲,12,0,0
113,私立,一般大學,1014,義守大學,墨西哥合眾國,中南美洲,1,0,0
113,私立,一般大學,1014,義守大學,巴西聯邦共和國,中南美洲,1,0,0
113,私立,一般大學,1014,義守大學,秘魯共和國,中南美洲,1,0,0
113,私立,一般大學,1015,世新大學,馬來西亞,東協,3,0,0
113,私立,一般大學,1015,世新大學,泰國,東協,1,0,0
113,私立,一般大學,1015,世新大學,印度尼西亞共和國,東協,1,0,0
113,私立,一般大學,1015,世新大學,香港,港澳,2,0,0
113,私立,一般大學,1015,世新大學,澳門,港澳,10,0,0
113,私立,一般大學,1015,世新大學,大陸地區,大陸地區,130,0,0
113,私立,一般大學,1015,世新大學,日本,其他亞洲地區,21,0,0
113,私立,一般大學,1015,世新大學,大韓民國(南韓),其他亞洲地區,12,0,0
113,私立,一般大學,1015,世新大學,土耳其共和國,其他亞洲地區,2,0,0
113,私立,一般大學,1015,世新大學,俄羅斯聯邦,其他亞洲地區,2,0,0
113,私立,一般大學,1015,世新大學,比利時王國,歐洲,1,0,0
113,私立,一般大學,1015,世新大學,波蘭共和國,歐洲,2,0,0
113,私立,一般大學,1015,世新大學,西班牙王國,歐洲,2,0,0
113,私立,一般大學,1015,世新大學,瑞士聯邦,歐洲,1,0,0
113,私立,一般大學,1015,世新大學,英國,歐洲,3,2,0
113,私立,一般大學,1015,世新大學,斯洛伐克共和國,歐洲,2,0,0
113,私立,一般大學,1015,世新大學,捷克共和國,歐洲,2,0,0
113,私立,一般大學,1015,世新大學,法國,歐洲,5,0,0
113,私立,一般大學,1015,世新大學,匈牙利共和國,歐洲,1,0,0
113,私立,一般大學,1015,世新大學,義大利共和國,歐洲,2,0,0
113,私立,一般大學,1015,世新大學,德意志聯邦共和國,歐洲,1,0,1
113,私立,一般大學,1015,世新大學,拉脫維亞共和國,歐洲,1,0,0
113,私立,一般大學,1015,世新大學,斯洛維尼亞共和國,歐洲,1,0,0
113,私立,一般大學,1015,世新大學,加拿大,北美洲,1,0,0
113,私立,一般大學,1015,世新大學,美國,北美洲,5,2,0
113,私立,一般大學,1015,世新大學,宏都拉斯共和國,中南美洲,1,0,0
113,私立,一般大學,1015,世新大學,墨西哥合眾國,中南美洲,1,0,0
113,私立,一般大學,1015,世新大學,巴拉圭,中南美洲,1,0,0
113,私立,一般大學,1015,世新大學,多明尼加共和國,中南美洲,1,0,0
113,私立,一般大學,1015,世新大學,巴西聯邦共和國,中南美洲,1,0,0
113,私立,一般大學,1016,銘傳大學,馬來西亞,東協,19,12,1
113,私立,一般大學,1016,銘傳大學,菲律賓共和國,東協,7,0,0
113,私立,一般大學,1016,銘傳大學,泰國,東協,17,2,0
113,私立,一般大學,1016,銘傳大學,印度尼西亞共和國,東協,5,1,0
113,私立,一般大學,1016,銘傳大學,越南社會主義共和國,東協,30,4,0
113,私立,一般大學,1016,銘傳大學,印度,南亞,5,0,0
113,私立,一般大學,1016,銘傳大學,大陸地區,大陸地區,188,17,3
113,私立,一般大學,1016,銘傳大學,日本,其他亞洲地區,32,0,1
113,私立,一般大學,1016,銘傳大學,俄羅斯聯邦,其他亞洲地區,2,0,0
113,私立,一般大學,1016,銘傳大學,喬治亞,其他亞洲地區,1,0,0
113,私立,一般大學,1016,銘傳大學,澳大利亞,其他亞洲地區,5,1,1
113,私立,一般大學,1016,銘傳大學,大韓民國(南韓),其他亞洲地區,25,3,0
113,私立,一般大學,1016,銘傳大學,土耳其共和國,其他亞洲地區,1,0,0
113,私立,一般大學,1016,銘傳大學,蒙古國,其他亞洲地區,6,2,0
113,私立,一般大學,1016,銘傳大學,哈薩克共和國,其他亞洲地區,1,0,0
113,私立,一般大學,1016,銘傳大學,奧地利共和國,歐洲,1,0,0
113,私立,一般大學,1016,銘傳大學,荷蘭王國,歐洲,2,0,0
113,私立,一般大學,1016,銘傳大學,波蘭共和國,歐洲,2,0,1
113,私立,一般大學,1016,銘傳大學,西班牙王國,歐洲,1,0,0
113,私立,一般大學,1016,銘傳大學,瑞典王國,歐洲,1,0,0
113,私立,一般大學,1016,銘傳大學,瑞士聯邦,歐洲,1,0,0
113,私立,一般大學,1016,銘傳大學,德意志聯邦共和國,歐洲,5,0,0
113,私立,一般大學,1016,銘傳大學,拉脫維亞共和國,歐洲,1,1,0
113,私立,一般大學,1016,銘傳大學,比利時王國,歐洲,1,0,0
113,私立,一般大學,1016,銘傳大學,芬蘭共和國,歐洲,1,0,0
113,私立,一般大學,1016,銘傳大學,法國,歐洲,10,0,0
113,私立,一般大學,1016,銘傳大學,愛爾蘭共和國,歐洲,1,0,0
113,私立,一般大學,1016,銘傳大學,英國,歐洲,10,4,0
113,私立,一般大學,1016,銘傳大學,南非共和國,非洲,1,0,0
113,私立,一般大學,1016,銘傳大學,加拿大,北美洲,2,0,0
113,私立,一般大學,1016,銘傳大學,美國,北美洲,37,5,1
113,私立,一般大學,1016,銘傳大學,千里達及托巴哥共和國,中南美洲,1,0,0
113,私立,一般大學,1016,銘傳大學,哥斯大黎加共和國,中南美洲,1,0,0
113,私立,一般大學,1017,實踐大學,新加坡共和國,東協,2,0,0
113,私立,一般大學,1017,實踐大學,越南社會主義共和國,東協,7,0,0
113,私立,一般大學,1017,實踐大學,寮人民民主共和國(寮國),東協,1,1,0
113,私立,一般大學,1017,實踐大學,馬來西亞,東協,6,3,0
113,私立,一般大學,1017,實踐大學,菲律賓共和國,東協,5,0,0
113,私立,一般大學,1017,實踐大學,泰國,東協,18,3,0
113,私立,一般大學,1017,實踐大學,柬埔寨王國,東協,2,1,0
113,私立,一般大學,1017,實踐大學,印度尼西亞共和國,東協,16,3,0
113,私立,一般大學,1017,實踐大學,孟加拉人民共和國,南亞,2,0,0
113,私立,一般大學,1017,實踐大學,印度,南亞,3,1,0
113,私立,一般大學,1017,實踐大學,大陸地區,大陸地區,42,0,0
113,私立,一般大學,1017,實踐大學,以色列,其他亞洲地區,2,0,0
113,私立,一般大學,1017,實踐大學,日本,其他亞洲地區,37,3,0
113,私立,一般大學,1017,實踐大學,大韓民國(南韓),其他亞洲地區,22,2,0
113,私立,一般大學,1017,實踐大學,土耳其共和國,其他亞洲地區,3,0,0
113,私立,一般大學,1017,實踐大學,蒙古國,其他亞洲地區,2,0,0
113,私立,一般大學,1017,實踐大學,澳大利亞,其他亞洲地區,10,3,0
113,私立,一般大學,1017,實踐大學,紐西蘭,其他亞洲地區,3,0,0
113,私立,一般大學,1017,實踐大學,阿拉伯聯合大公國,其他亞洲地區,2,0,0
113,私立,一般大學,1017,實踐大學,俄羅斯聯邦,其他亞洲地區,1,0,0
113,私立,一般大學,1017,實踐大學,奧地利共和國,歐洲,2,0,0
113,私立,一般大學,1017,實踐大學,比利時王國,歐洲,2,0,0
113,私立,一般大學,1017,實踐大學,芬蘭共和國,歐洲,5,1,0
113,私立,一般大學,1017,實踐大學,法國,歐洲,11,0,0
113,私立,一般大學,1017,實踐大學,義大利共和國,歐洲,6,0,0
113,私立,一般大學,1017,實踐大學,羅馬尼亞,歐洲,1,0,0
113,私立,一般大學,1017,實踐大學,西班牙王國,歐洲,6,1,0
113,私立,一般大學,1017,實踐大學,德意志聯邦共和國,歐洲,17,1,0
113,私立,一般大學,1017,實踐大學,立陶宛共和國,歐洲,1,0,0
113,私立,一般大學,1017,實踐大學,捷克共和國,歐洲,4,0,0
113,私立,一般大學,1017,實踐大學,丹麥王國,歐洲,1,0,0
113,私立,一般大學,1017,實踐大學,匈牙利共和國,歐洲,1,1,0
113,私立,一般大學,1017,實踐大學,荷蘭王國,歐洲,4,1,0
113,私立,一般大學,1017,實踐大學,波蘭共和國,歐洲,2,0,0
113,私立,一般大學,1017,實踐大學,瑞典王國,歐洲,2,0,0
113,私立,一般大學,1017,實踐大學,瑞士聯邦,歐洲,4,0,0
113,私立,一般大學,1017,實踐大學,英國,歐洲,11,3,0
113,私立,一般大學,1017,實踐大學,南非共和國,非洲,1,0,0
113,私立,一般大學,1017,實踐大學,史瓦帝尼王國,非洲,1,0,0
113,私立,一般大學,1017,實踐大學,加拿大,北美洲,2,0,0
113,私立,一般大學,1017,實踐大學,美國,北美洲,40,5,0
113,私立,一般大學,1017,實踐大學,秘魯共和國,中南美洲,1,0,0
113,私立,一般大學,1017,實踐大學,哥斯大黎加共和國,中南美洲,1,0,0
113,私立,一般大學,1017,實踐大學,墨西哥合眾國,中南美洲,3,0,0
113,私立,技專校院,1018,朝陽科技大學,越南社會主義共和國,東協,1,2,0
113,私立,技專校院,1018,朝陽科技大學,寮人民民主共和國(寮國),東協,0,0,0
113,私立,技專校院,1018,朝陽科技大學,馬來西亞,東協,3,5,0
113,私立,技專校院,1018,朝陽科技大學,泰國,東協,0,0,0
113,私立,技專校院,1018,朝陽科技大學,印度尼西亞共和國,東協,2,0,0
113,私立,技專校院,1018,朝陽科技大學,尼泊爾聯邦民主共和國,南亞,0,0,0
113,私立,技專校院,1018,朝陽科技大學,巴基斯坦,南亞,0,0,0
113,私立,技專校院,1018,朝陽科技大學,孟加拉人民共和國,南亞,0,0,0
113,私立,技專校院,1018,朝陽科技大學,印度,南亞,0,0,0
113,私立,技專校院,1018,朝陽科技大學,香港,港澳,0,0,0
113,私立,技專校院,1018,朝陽科技大學,澳門,港澳,0,0,0
113,私立,技專校院,1018,朝陽科技大學,大陸地區,大陸地區,0,0,0
113,私立,技專校院,1018,朝陽科技大學,澳大利亞,其他亞洲地區,0,0,0
113,私立,技專校院,1018,朝陽科技大學,約旦哈什米王國,其他亞洲地區,0,0,0
113,私立,技專校院,1018,朝陽科技大學,大韓民國(南韓),其他亞洲地區,1,1,0
113,私立,技專校院,1018,朝陽科技大學,阿曼王國,其他亞洲地區,0,0,0
113,私立,技專校院,1018,朝陽科技大學,沙烏地阿拉伯王國,其他亞洲地區,0,0,0
113,私立,技專校院,1018,朝陽科技大學,阿拉伯聯合大公國,其他亞洲地區,0,0,0
113,私立,技專校院,1018,朝陽科技大學,伊朗伊斯蘭共和國,其他亞洲地區,0,0,0
113,私立,技專校院,1018,朝陽科技大學,日本,其他亞洲地區,2,2,0
113,私立,技專校院,1018,朝陽科技大學,卡達,其他亞洲地區,0,0,0
113,私立,技專校院,1018,朝陽科技大學,俄羅斯聯邦,其他亞洲地區,0,0,0
113,私立,技專校院,1018,朝陽科技大學,奧地利共和國,歐洲,0,0,0
113,私立,技專校院,1018,朝陽科技大學,比利時王國,歐洲,3,0,0
113,私立,技專校院,1018,朝陽科技大學,義大利共和國,歐洲,0,0,0
113,私立,技專校院,1018,朝陽科技大學,波蘭共和國,歐洲,0,0,0
113,私立,技專校院,1018,朝陽科技大學,西班牙王國,歐洲,0,0,0
113,私立,技專校院,1018,朝陽科技大學,英國,歐洲,0,3,0
113,私立,技專校院,1018,朝陽科技大學,德意志聯邦共和國,歐洲,0,1,0
113,私立,技專校院,1018,朝陽科技大學,立陶宛共和國,歐洲,0,0,0
113,私立,技專校院,1018,朝陽科技大學,加拿大,北美洲,0,0,0
113,私立,技專校院,1018,朝陽科技大學,美國,北美洲,0,1,0
113,私立,一般大學,1019,高雄醫學大學,馬來西亞,東協,3,0,0
113,私立,一般大學,1019,高雄醫學大學,菲律賓共和國,東協,5,0,0
113,私立,一般大學,1019,高雄醫學大學,泰國,東協,4,2,0
113,私立,一般大學,1019,高雄醫學大學,越南社會主義共和國,東協,8,0,0
113,私立,一般大學,1019,高雄醫學大學,印度尼西亞共和國,東協,11,0,0
113,私立,一般大學,1019,高雄醫學大學,印度,南亞,10,0,0
